STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/1985,80,90,7.38,1313,1303,0.01,0,0,,85,71,,320,,,270,,,16.1,,,30,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/1985,90,100,4.47,1154,1254,0.2,0,0,,77,69,,,,,90,360,,,,,17.2,8.9,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/1985,100,100,7.83,2350,1951,0.09,0,0,,77,66,,360,,,225,,,14.1,,,20.8,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/1985,40,40,12.53,1151,744,0,0,0,,70,55,,20,,,360,,,17.9,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/1985,40,40,6.71,1730,1728,0,0,0,,68,51,,10,,,360,,,17.9,,,24.2,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/1985,10,20,12.08,1150,1147,0,0,0,,65,49,,360,,,360,,,16.1,,,30,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/1985,0,0,9.17,1250,1202,0,0,0,,72,52,,310,,,360,,,15,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/1985,20,30,5.82,950,1619,0,0,0,,75,54,,10,,,180,,,10.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/1985,40,50,5.82,1450,1317,0,0,0,,76,54,,190,,,180,,,10.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/1985,10,20,5.59,1250,1642,0,0,0,,74,53,,190,,,135,,,12.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/1985,40,70,6.71,2050,1807,0,0,0,,73,53,,230,,,180,,,13,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/1985,20,20,6.71,1550,445,0,0,0,,85,61,,190,,,270,,,10.1,,,18.3,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/1985,0,10,8.5,2150,2324,0,0,0,,79,61,,220,,,225,,,15,,,23,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/1985,50,70,8.95,51,17,0,0,0,,80,63,,250,,,270,,,14.1,,,19.5,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/1985,100,100,7.61,1350,1347,0,0,0,,77,62,,140,,,135,,,12.1,,,16.1,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/1985,100,90,9.4,1027,1927,0.14,0,0,,75,63,,60,,,90,,,13,,,17.2,,1,,,,,,,1,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/1985,90,90,10.51,2119,2113,0.21,0,0,,79,67,,320,,,315,,,16.1,,,20.8,,1,,,,,,,1,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/1985,30,30,9.4,150,923,0,0,0,,74,58,,330,,,360,,,15,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/1985,100,100,10.29,2050,2242,0.16,0,0,,70,58,,90,,,90,,,16.1,,,24.2,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/1985,80,90,23.71,1253,1246,2.48,0,0,,76,62,,280,,,270,,,46.1,,,57.5,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/1985,20,10,12.3,951,1142,0,0,0,,73,58,,310,,,315,,,17.9,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/1985,0,0,5.59,1450,1936,0,0,0,,74,50,,180,,,225,,,10.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/1985,30,40,9.84,2050,2304,0,0,0,,73,57,,190,,,225,,,16.1,,,20.8,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/1985,40,40,9.84,1450,1813,0,0,0,,75,61,,180,,,180,,,16.1,,,25.3,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/1985,100,100,6.71,1950,2010,0.02,0,0,,72,59,,360,,,360,,,14.1,,,17.2,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/1985,100,100,9.17,550,2057,0.53,0,0,,64,53,,30,,,90,,,14.1,,,18.3,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/1985,100,100,7.38,2331,2350,0.02,0,0,,63,59,,90,,,90,,,12.1,,,15,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/1985,70,90,12.75,1110,1054,0.29,0,0,,71,57,,280,,,270,,,21,,,33.3,,1,1,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/1985,20,40,12.75,50,912,0,0,0,,66,52,,300,,,270,,,17,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/1985,20,20,8.28,1750,1839,0,0,0,,66,45,,260,,,270,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/1985,30,40,8.5,2350,1522,0,0,0,,69,44,,170,,,180,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/1985,50,80,10.29,1050,1143,0,0,0,,73,57,,260,,,225,,,15,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/1985,80,90,12.08,1550,1447,0,0,0,,77,60,,230,,,270,,,17,,,24.2,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/1985,30,30,11.18,150,331,0,0,0,,70,51,,310,,,315,,,16.1,,,25.3,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/1985,40,40,7.83,850,1116,0,0,0,,58,43,,50,,,45,,,15,,,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/1985,90,100,8.72,950,1237,0.07,0,0,,69,51,,180,,,225,,,17,,,17.2,,1,,,,,,,1,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/1985,70,80,5.37,1850,1854,0,0,0,,72,55,,130,,,135,,,8.9,,,12.8,,1,1,,,,,,1,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/1985,90,100,9.62,1250,1247,0,0,0,,74,64,,190,,,180,,,17,,,24.2,,1,1,,,,,,1,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/1985,30,40,12.08,1550,1543,0,0,0,,73,50,,280,,,270,,,19.9,,,30,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/1985,30,20,6.71,250,1850,0,0,0,,58,46,,350,,,225,,,8.9,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/1985,60,70,9.17,2150,1545,0,0,0,,64,43,,210,,,180,,,15,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/1985,90,100,12.53,1650,721,0,0,0,,74,59,,270,,,225,,,17,,,25.3,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/1985,100,100,11.18,250,7,0,0,0,,62,51,,20,,,360,,,16.1,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/1985,60,70,7.83,1250,1810,0,0,0,,60,42,,130,,,90,,,13,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/1985,20,50,7.16,1250,1245,0,0,0,,63,40,,90,,,90,,,12.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/1985,0,0,6.93,850,1135,0,0,0,,66,43,,80,,,90,,,12.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/1985,80,90,10.51,1451,1428,0,0,0,,69,49,,150,,,135,,,15,,,23,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/1985,30,20,12.75,1350,1324,0,0,0,,72,54,,310,,,315,,,19.9,,,30,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/1985,0,0,10.29,550,839,0,0,0,,68,50,,280,,,270,,,15,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/1985,80,90,12.3,1350,1259,0,0,0,,68,52,,230,,,225,,,17.9,,,30,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/1985,20,20,14.76,1550,1811,0,0,0,,61,42,,330,,,360,,,21,,,30,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/1985,30,20,9.17,750,738,0,0,0,,55,37,,360,,,360,,,17,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/1985,80,90,4.92,850,928,0,0,0,,56,36,,50,,,315,,,8.9,,,10.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/1985,80,100,8.95,1250,1137,0,0,0,,58,46,,60,,,45,,,13,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/1985,30,40,7.61,1350,1416,0,0,0,,61,42,,80,,,90,,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/1985,90,100,12.3,1550,1006,0,0,0,,56,44,,60,,,45,,,15,,,25.3,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/1985,90,80,13.65,1150,1532,0,0,0,,59,49,,80,,,90,,,19.9,,,24.2,,,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/1985,100,100,18.79,2150,2022,0.32,0,0,,55,49,,80,,,90,,,25.1,,,40.3,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/1985,90,90,11.41,450,503,0.84,0,0,,64,54,,80,,,90,,,29.1,,,43.6,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/1985,90,100,8.72,1750,1738,0.02,0,0,,56,50,,300,,,315,,,17,,,24.2,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/1985,50,30,9.4,1850,1153,0,0,0,,60,48,,210,,,270,,,13,,,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/1985,20,0,13.42,550,528,0,0,0,,58,47,,330,,,315,,,17.9,,,30,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/1985,50,50,12.08,1650,1813,0,0,0,,60,45,,190,,,180,,,21,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/1985,60,50,10.96,950,,0,0,0,,70,56,,240,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/1985,100,100,9.4,1750,,0,0,0,,60,44,,70,,,,,,17,,,,,,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/1985,100,100,7.61,550,,0.12,0,0,,51,44,,40,,,,,,17,,,,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/1985,90,100,7.83,907,,0.09,0,0,,62,50,,240,,,,,,14.1,,,,,1,1,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/1985,80,90,7.16,2250,2250,0.34,0,0,,60,49,,310,,,315,,,14.1,,,23,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/1985,60,80,14.09,350,427,0,0,0,,60,38,,320,,,315,,,25.9,,,33.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/1985,100,100,11.41,2330,2330,1.85,0,0,,59,34,,170,,,180,,,21,,,32.2,,1,,,1,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/1985,60,80,10.96,50,38,0.1,0,0,,60,45,,180,,,180,,,21,,,32.2,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/1985,20,20,5.14,50,1654,0,0,0,,57,44,,320,,,180,,,8.1,,,10.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/1985,100,100,5.82,1950,1922,0,0,0,,63,52,,200,,,180,,,12.1,,,16.1,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/1985,100,90,8.05,2150,2158,0,0,0,,73,57,,280,,,270,,,12.1,,,18.3,,1,1,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/1985,90,80,10.51,350,2121,0,0,0,,63,38,,340,,,360,,,14.1,,,18.3,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/1985,100,100,10.74,1050,2203,0.77,0,0,,47,37,,60,,,360,,,14.1,,,20.8,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/1985,20,10,7.38,1250,945,0,0,0,,51,38,,300,,,360,,,12.1,,,19.5,,,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/1985,40,20,9.4,2350,1123,0,0,0,,55,40,,320,,,315,,,14.1,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/1985,80,70,7.38,50,6,0.05,0,0,,45,37,,320,,,315,,,14.1,,,23,,,,,,,,,,,,,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/1985,100,100,7.16,1650,633,0.58,0,0,,45,34,,10,,,45,,,10.1,,,13.9,,1,,,1,,,,,,,,1,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/1985,100,100,7.38,1850,2102,0.22,0,0,,48,40,,10,,,360,,,12.1,,,17.2,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/1985,100,100,11.18,2350,1850,1.22,0,0,,42,38,,30,,,360,,,15,,,20.8,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/1985,100,100,9.84,2350,10,0.03,0,0,,40,38,,30,,,45,,,15,,,18.3,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/1985,100,100,11.86,2350,2223,0.13,0,0,,44,40,,50,,,45,,,14.1,,,20.8,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/1985,100,100,10.74,2323,47,0.15,0,0,,55,41,,90,,,45,,,14.1,,,19.5,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/1985,70,50,19.69,1950,1726,0.04,0,0,,56,30,,280,,,270,,,30,,,40.3,,1,1,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/1985,20,0,16.78,1450,1415,0,0,0,,37,26,,320,,,315,,,23,,,36.7,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/1985,70,100,7.38,50,13,0,0,0,,34,25,,320,,,315,,,13,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/1985,60,80,4.7,2332,1848,0,0,0,,38,25,,20,,,90,,,8.9,,,12.8,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/1985,80,100,12.53,2050,1920,0.25,1.5,0,,37,32,,360,,,360,,,19.9,,,24.2,,1,,,,,,,,,,,1,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/1985,60,30,11.18,1250,1504,0,0,0,,42,29,,340,,,315,,,15,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/1985,70,60,10.96,150,653,0,0,0,,46,37,,270,,,225,,,14.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/1985,90,100,7.61,650,724,0,0,0,,47,37,,270,,,270,,,12.1,,,18.3,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/1985,90,90,8.72,450,512,0,0,0,,48,41,,330,,,315,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/1985,100,100,5.82,1935,8,0.11,0,0,,49,41,,10,,,225,,,10.1,,,17.2,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/1985,90,90,9.84,1020,1132,0,0,0,,51,36,,320,,,315,,,23,,,25.3,,1,1,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/1985,100,100,9.84,1459,1531,0.19,0,0,,41,34,,60,,,45,,,17.9,,,26.4,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/1985,40,50,20.13,1050,2008,0,0,0,,40,24,,320,,,315,,,28,,,42.5,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/1985,30,30,17.45,1450,1151,0,0,0,,35,20,,260,,,225,,,19.9,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/1985,40,20,13.2,2150,2230,0,0,0,,40,30,,230,,,225,,,19.9,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/1985,40,10,13.2,450,531,0,0,0,,40,28,,280,,,315,,,21.9,,,35.6,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/1985,50,30,17.9,950,956,0,0,0,,35,19,,280,,,270,,,30,,,44.7,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/1985,0,0,12.08,2350,13,0,0,0,,29,15,,290,,,270,,,19.9,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/1985,60,80,6.26,1950,2023,0.04,0.5,0,,29,18,,20,,,360,,,14.1,,,18.3,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/1985,70,70,11.86,2350,1921,0.01,0,0,,32,22,,300,,,270,,,16.1,,,24.2,,1,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/1985,70,90,13.2,2150,,0,0,0,,31,19,,230,,,225,,,17.9,,,23,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/1985,90,100,8.5,312,310,0.06,0.8,1,,39,30,,230,,,225,,,16.1,,,25.3,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/1985,80,50,7.61,1450,1452,0,0,0,,50,34,,180,,,180,,,14.1,,,21.9,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/1985,70,100,15.66,2350,22,0,0,0,,43,20,,300,,,315,,,21,,,30,,1,,,,,,,1,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/1985,40,30,16.33,550,1032,0,0,0,,23,14,,300,,,270,,,23,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/1985,60,50,15.43,1850,1903,0,0,0,,41,20,,250,,,270,,,23,,,34.4,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/1985,50,30,16.11,1350,1131,0,0,0,,38,29,,290,,,270,,,23,,,32.2,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/1985,60,60,9.4,2350,146,0,0,0,,41,27,,300,,,270,,,17,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/1985,10,10,12.08,850,936,0,0,0,,36,26,,290,,,315,,,17.9,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/1985,60,50,14.99,1050,956,0.02,0,0,,47,27,,200,,,180,,,23,,,30,,,,,1,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/1986,30,20,12.08,950,1112,0.02,0,0,,42,28,,320,,,315,,,21,,,26.4,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/1986,80,80,8.28,750,8,0,0,0,,45,28,,240,,,225,,,12.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/1986,80,90,10.29,2150,2243,0.46,0,0,,51,36,,290,,,270,,,25.1,,,32.2,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/1986,60,70,10.51,50,123,0,0,0,,43,29,,310,,,315,,,25.1,,,39.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/1986,70,80,14.99,1650,1542,0.29,0,0,,45,31,,320,,,315,,,23,,,41.4,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/1986,40,60,19.91,1350,1034,0,0,0,,40,27,,270,,,270,,,29.1,,,41.4,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/1986,50,70,16.78,2250,2354,0,0,0,,29,17,,320,,,315,,,23,,,38,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/1986,0,0,15.43,50,44,0,0,0,,29,16,,320,,,315,,,23,,,32.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/1986,30,40,17.9,850,2146,0,0,0,,38,21,,270,,,270,,,23.9,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/1986,50,80,14.76,1350,1410,0,0,0,,47,32,,280,,,270,,,21.9,,,30,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/1986,0,0,10.07,150,128,0,0,0,,40,28,,350,,,360,,,17,,,26.4,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/1986,10,20,12.53,1350,708,0,0,0,,46,31,,200,,,180,,,17,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/1986,40,40,13.42,2350,2321,0,0,0,,48,20,,340,,,360,,,25.1,,,34.4,,,,,,,,,,,,,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/1986,60,100,15.66,2350,11,0,0,0,,22,15,,340,,,360,,,25.1,,,34.4,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/1986,30,30,16.78,150,,0,0,0,,24,7,,340,,,315,,,25.1,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/1986,70,80,7.61,0,330,0,0,0,,36,20,,270,,,270,,,17,,,26.4,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/1986,80,100,5.59,2350,1631,0,0,0,,46,28,,210,,,225,,,8.9,,,17.2,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/18/1986,60,40,6.93,1250,1,0,0,0,,59,35,,240,,,225,,,10.1,,,17.2,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/19/1986,100,100,8.5,1318,1317,0.21,0,0,,55,43,,140,,,135,,,17,,,24.2,,1,1,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/20/1986,100,100,14.32,923,915,0.29,0,0,,54,38,,180,,,180,,,23,,,33.3,,1,1,,,,,,,,,,1,,1,,1,,,,
